ko_id,ko_name,n_cells,fc_1-2,pval
KO:K15631,molybdenum cofactor sulfurtransferase [EC:2.8.1.9],1666,-0.4337182,0.1721587280234037
KO:K15628,"ATP-binding cassette, subfamily D (ALD), peroxisomal long-chain fatty acid import protein",1566,-0.43356514,0.0348989210826989
KO:K03190,urease accessory protein,6382,-0.4333744,0.0792515703744038
KO:K18201,hydroxylysine kinase [EC:2.7.1.81],714,-0.43302584,0.15615966462145642
KO:K01953,asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4],6537,-0.43296337,4.779882730890462e-06
KO:K11663,zinc finger HIT domain-containing protein 1,807,-0.4329338,0.023551294624643188
KO:K00597,methionine synthase reductase [EC:1.16.1.8],847,-0.43292236,0.013843924874180836
KO:K08331,autophagy-related protein 13,676,-0.43188763,9.906155465707875e-06
KO:K14554,U3 small nucleolar RNA-associated protein 21,1977,-0.43185043,9.700572443087245e-05
KO:K05541,tRNA-dihydrouridine synthase C [EC:1.-.-.-],5203,-0.43170452,0.024101125686053444
KO:K14686,"solute carrier family 31 (copper transporter), member 1",902,-0.43166208,0.02564836082313619
KO:K16175,protein scribble,982,-0.43112993,0.06558656314777955
KO:K10841,DNA excision repair protein ERCC-6,2223,-0.430686,0.007788574553669847
KO:K17870,NADH oxidase (H2O2-forming) [EC:1.6.3.3],4278,-0.43061447,0.26394719855358006
KO:K07441,"beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.141]",1557,-0.4302764,0.0057248931360523465
KO:K03725,archaea-specific helicase [EC:3.6.4.-],1807,-0.4300835,0.003666168041678653
KO:K17616,CTD small phosphatase-like protein 2 [EC:3.1.3.-],1944,-0.42983437,0.0055133755511837254
KO:K13184,ATP-dependent RNA helicase A [EC:3.6.4.13],1575,-0.42942095,0.04412044409305173
KO:K06079,copper homeostasis protein (lipoprotein),3361,-0.42886996,0.020125961374868353
KO:K14698,"ATP-binding cassette, subfamily B, bacterial IrtA/YbtP [EC:7.-.-.-]",1454,-0.4280367,0.0017195691427986705
KO:K10461,kelch-like protein 24/35,1036,-0.4275694,0.0021035828542591167
KO:K10899,ATP-dependent DNA helicase Q1 [EC:3.6.4.12],1163,-0.42735958,0.013055929072348222
KO:K13298,"dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11 [EC:3.1.4.17 3.1.4.35]",714,-0.42675447,0.0019481141145082912
KO:K01661,naphthoate synthase [EC:4.1.3.36],6520,-0.42674112,0.0430385525612078
KO:K06234,Ras-related protein Rab-23,798,-0.42587757,0.03999243085704248
KO:K03145,transcription elongation factor S-II,2535,-0.42564058,0.09514679073673137
KO:K19743,1-piperideine-2-carboxylate/1-pyrroline-2-carboxylate reductase [NAD(P)H] [EC:1.5.1.1],1503,-0.42555285,0.006453819258171102
KO:K00869,mevalonate kinase [EC:2.7.1.36],6214,-0.42535877,0.0832648536918229
KO:K02920,large subunit ribosomal protein L36e,1196,-0.4251747,6.32520775621329e-05
KO:K10754,replication factor C subunit 1,2900,-0.4248383,0.058377444147356704
KO:K14781,ATP-dependent RNA helicase DHR2 [EC:3.6.4.13],852,-0.4241948,0.0010097616469406138
KO:K15394,hybrid polyketide synthase / nonribosomal peptide synthetase ACE1,963,-0.42377186,0.05505976683843013
KO:K02977,ubiquitin-small subunit ribosomal protein S27Ae,4570,-0.42295074,0.2541000236733949
KO:K15071,recyclin-1,787,-0.4227419,0.00011371512140679521
KO:K17341,hemicentin,801,-0.4225092,0.005068378164092457
KO:K14442,ATP-dependent RNA helicase DHX36 [EC:3.6.4.13],1497,-0.42234612,0.0698639767195997
KO:K04837,voltage-gated sodium channel type IV alpha,700,-0.4222517,0.01617670291635548
KO:K07576,metallo-beta-lactamase family protein,6525,-0.42222214,4.0770797577052364e-07
KO:K14596,zeaxanthin glucosyltransferase [EC:2.4.1.276],1393,-0.42219877,0.0542873516504063
KO:K15279,"solute carrier family 35 (GDP-fucose transporter), member C1",909,-0.42061758,0.0014369719010324366
KO:K09507,DnaJ homolog subfamily B member 1,803,-0.41984892,0.007655627000358649
KO:K15029,translation initiation factor 3 subunit L,1556,-0.419343,0.0036225035626509783
KO:K02827,cytochrome aa3-600 menaquinol oxidase subunit I [EC:7.1.1.5],1284,-0.41915035,2.8818767094729453e-05
KO:K12820,pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15/PRP43 [EC:3.6.4.13],2858,-0.4188199,0.014371915518046112
KO:K07454,putative restriction endonuclease,6452,-0.4188056,0.0018528997613765721
KO:K09537,DnaJ homolog subfamily C member 17,1270,-0.41872692,0.002073740933680169
KO:K18430,"N,N'-diacetyllegionaminate synthase [EC:2.5.1.101]",6198,-0.41824102,0.7259138512210936
KO:K16008,cytochrome P450 monooxygenase OleP,763,-0.4176817,0.042410643690621606
KO:K17435,large subunit ribosomal protein L54,663,-0.41764402,0.005487437870500451
KO:K12868,pre-mRNA-splicing factor SYF2,1416,-0.4176216,0.001909281974763178
KO:K06636,structural maintenance of chromosome 1,2141,-0.41727686,0.0001788137298554843
KO:K00240,"succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]",6537,-0.41709995,0.22636451729297868
KO:K18094,"membrane fusion protein, multidrug efflux system",692,-0.41675854,0.005055010627753856
KO:K02053,putative spermidine/putrescine transport system permease protein,6519,-0.41637802,0.0107816911121984
KO:K14803,protein phosphatase PTC2/3 [EC:3.1.3.16],2364,-0.41624308,0.00578493273863641
KO:K12877,protein mago nashi,1015,-0.41574383,0.0010376027467318106
KO:K00260,glutamate dehydrogenase [EC:1.4.1.2],5178,-0.41546464,0.28695970726557507
KO:K15289,"solute carrier family 35, member F5",1367,-0.41521263,0.026563867202124097
KO:K00749,"alpha-1,3-glucan synthase [EC:2.4.1.183]",1183,-0.4148445,0.01696991445006718
KO:K07691,"two-component system, NarL family, competent response regulator ComA",1320,-0.41457224,0.004683445272232859
KO:K02910,large subunit ribosomal protein L31e,4212,-0.41429472,0.17194475919170893
KO:K15280,"solute carrier family 35, member C2",1228,-0.41425705,0.003182975936695217
KO:K03859,phosphatidylinositol N-acetylglucosaminyltransferase subunit C,911,-0.41412926,0.011347549493135841
KO:K10356,myosin I,2118,-0.4140978,1.2939557015431981e-05
KO:K15110,"solute carrier family 25 (mitochondrial 2-oxodicarboxylate transporter), member 21",1098,-0.41406536,0.012385094545791321
KO:K18550,IMP and pyridine-specific 5'-nucleotidase [EC:3.1.3.99 3.1.3.-],1073,-0.41383648,0.03029181748216973
KO:K01963,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],6534,-0.41331005,0.00022836744373128532
KO:K14205,phosphatidylglycerol lysyltransferase [EC:2.3.2.3],6168,-0.413157,0.03421443328797118
KO:K12399,AP-3 complex subunit sigma,1110,-0.41286087,0.009040774633203047
KO:K10563,formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18],6537,-0.4123764,0.0904802157048762
KO:K07555,ATP synthase mitochondrial F1 complex assembly factor 1,947,-0.41226053,0.03886808296531762
KO:K14498,serine/threonine-protein kinase SRK2 [EC:2.7.11.1],788,-0.41216087,0.003038656446467101
KO:K08657,"taspase, threonine aspartase, 1 [EC:3.4.25.-]",990,-0.41195345,0.012716597098129986
KO:K16238,ethanolamine permease,6253,-0.41187906,0.008472084821865022
KO:K05961,deoxynucleoside kinase [EC:2.7.1.145],1083,-0.4117918,0.0003154794741791166
KO:K19233,ECM component-binding autotransporter adhesin,952,-0.41127872,0.10288284164765735
KO:K17602,YLP motif-containing protein 1,662,-0.41103458,0.010624692955941177
KO:K11547,kinetochore protein NDC80,1287,-0.41088104,0.0034336871665562253
KO:K19292,alginate biosynthesis protein AlgK,873,-0.41077614,0.041432308417409136
KO:K08145,"MFS transporter, SP family, solute carrier family 2 (facilitated glucose transporter), member 8",886,-0.4105401,0.002472746340078455
KO:K18715,nucleoporin NUP159,1006,-0.41038418,0.02125748539952207
KO:K09422,"transcription factor MYB, plant",1453,-0.41035557,0.0002590138377570592
KO:K09518,DnaJ homolog subfamily B member 12,1550,-0.41004705,0.0005819095820582909
KO:K03674,glutaredoxin 1,1644,-0.41002226,0.00033221758265224627
KO:K15507,21S rRNA (GM2251-2'-O)-methyltransferase [EC:2.1.1.-],1052,-0.40957308,0.03891640325698439
KO:K04392,Ras-related C3 botulinum toxin substrate 1,1646,-0.4078741,0.014317651595046778
KO:K08056,protein disulfide-isomerase A3 [EC:5.3.4.1],721,-0.40769863,0.0004569335351749648
KO:K09421,myb-related protein A,816,-0.40746117,0.007895620172445413
KO:K03812,ribosome modulation factor,1909,-0.40702724,0.013870241146150668
KO:K00522,ferritin heavy chain [EC:1.16.3.2],831,-0.40678072,0.020699008894048177
KO:K03294,"basic amino acid/polyamine antiporter, APA family",6536,-0.40624428,0.98165320668673
KO:K11303,histone acetyltransferase 1 [EC:2.3.1.48],1229,-0.4060173,0.00042883145358718774
KO:K10276,F-box and leucine-rich repeat protein 10/11 [EC:1.14.11.27],1019,-0.4058118,0.03425777860590868
KO:K12532,"membrane fusion protein, RTX toxin transport system",891,-0.40562725,0.015899823143247043
KO:K15436,transportin-3,1553,-0.40539455,0.0014454582354764415
KO:K05662,"ATP-binding cassette, subfamily B (MDR/TAP), member 7",1005,-0.40522432,0.017096146860624217
KO:K07047,N-substituted formamide deformylase [EC:3.5.1.91],6536,-0.4052105,0.03613626631392623
KO:K09499,T-complex protein 1 subunit eta,2437,-0.4051137,0.024520770620211674
KO:K18447,ADP-sugar diphosphatase [EC:3.6.1.21],1105,-0.40383148,0.0005118278071491285
KO:K18080,tensin,673,-0.403759,0.0953495669223364
KO:K07504,predicted type IV restriction endonuclease,5655,-0.4034071,0.31031386749810663
KO:K12400,AP-4 complex subunit epsilon-1,1596,-0.4032092,0.00011840075286255208
KO:K02846,N-methyl-L-tryptophan oxidase [EC:1.5.3.-],3378,-0.4024856,0.00644051767325305
KO:K04093,chorismate mutase [EC:5.4.99.5],5924,-0.40200996,0.9521868709466645
KO:K12572,PAB-dependent poly(A)-specific ribonuclease subunit 3,1288,-0.40199947,0.0023542091716683773
KO:K05185,gamma-aminobutyric acid receptor subunit epsilon,1209,-0.40177298,0.09360362612453851
KO:K17427,large subunit ribosomal protein L46,941,-0.4016013,0.004565197937115855
KO:K13117,ATP-dependent RNA helicase DDX35 [EC:3.6.4.13],1867,-0.4015174,0.025167648829264193
KO:K18195,rhamnogalacturonan endolyase [EC:4.2.2.23],4226,-0.4012777,0.11707805287920214
KO:K11771,SWI/SNF chromatin-remodeling complex subunit SWI1,1632,-0.40105343,0.003403725003775292
KO:K14398,cleavage and polyadenylation specificity factor subunit 6/7,685,-0.39984274,0.0005266479358485749
KO:K18084,myotubularin-related protein 9,678,-0.3996935,0.0750340712445417
KO:K13581,modification methylase [EC:2.1.1.72],6492,-0.39916086,0.1111874324515754
KO:K03270,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45],6531,-0.39856148,6.176628073184449e-05
KO:K08172,"MFS transporter, MHS family, shikimate and dehydroshikimate transport protein",3498,-0.39769888,0.013187589876428821
KO:K09502,DnaJ homolog subfamily A member 1,979,-0.39767885,0.0034544252094518397
KO:K09703,uncharacterized protein,6142,-0.39737344,0.033258529747931524
KO:K00001,alcohol dehydrogenase [EC:1.1.1.1],6539,-0.39717674,2.8582097638059017e-05
KO:K13333,lysophospholipase [EC:3.1.1.5],795,-0.39714813,0.0006477723308440684
KO:K00787,farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10],1541,-0.396595,0.01870208544901798
KO:K01621,xylulose-5-phosphate/fructose-6-phosphate phosphoketolase [EC:4.1.2.9 4.1.2.22],6147,-0.39622402,0.02179965943814233
KO:K05554,aromatase [EC:4.2.1.-],1419,-0.39620256,0.016434860033145676
KO:K13990,glutamate formiminotransferase / formiminotetrahydrofolate cyclodeaminase [EC:2.1.2.5 4.3.1.4],6376,-0.39619446,0.400738718738909
KO:K10624,E3 ubiquitin-protein ligase RBBP6 [EC:2.3.2.27],1061,-0.39614868,0.0028666576381174477
KO:K00910,beta-adrenergic-receptor kinase [EC:2.7.11.15],670,-0.39601803,0.026068333765928608
KO:K17498,transcription factor SPN1,2006,-0.395792,0.025056979697040963
KO:K10645,E3 ubiquitin-protein ligase mind-bomb [EC:2.3.2.27],862,-0.39526558,0.023301219595189784
KO:K06968,23S rRNA (cytidine2498-2'-O)-methyltransferase [EC:2.1.1.186],6076,-0.39522457,9.053792702257806e-07
KO:K18681,DIS3-like exonuclease 1 [EC:3.1.13.-],753,-0.3949356,0.0007944031610388223
KO:K19578,"MFS transporter, DHA1 family, multidrug resistance protein",1256,-0.39464092,0.0061492727630122115
KO:K18342,OTU domain-containing protein 6 [EC:3.4.19.12],1250,-0.39456463,0.0023689037596235844
KO:K15240,"hydroquinone 1,2-dioxygenase [EC:1.13.11.66]",736,-0.3939104,0.0623365219998765
KO:K12501,homogentisate solanesyltransferase [EC:2.5.1.117],839,-0.3937769,0.24430437175439323
KO:K07556,ATP synthase mitochondrial F1 complex assembly factor 2,1210,-0.39353895,0.001064227030500766
KO:K15896,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase [EC:2.3.1.202]",1315,-0.39353323,0.2806085170990359
KO:K14777,ATP-dependent RNA helicase DDX47/RRP3 [EC:3.6.4.13],2376,-0.39275312,0.006896267420874957
KO:K17768,mitochondrial import receptor subunit TOM70,1823,-0.39261007,0.03767653689391943
KO:K17751,myosin heavy chain 6/7,1106,-0.3921399,0.17371596301502312
KO:K03023,DNA-directed RNA polymerase III subunit RPC3,1129,-0.39127445,0.034635407638910674
KO:K11441,dehydrogluconokinase [EC:2.7.1.13],1081,-0.39114952,0.006711289686078522
KO:K01745,histidine ammonia-lyase [EC:4.3.1.3],6536,-0.39112473,0.0012615082062751887
KO:K16102,nonribosomal peptide synthetase protein VioO,781,-0.39101267,0.03723973098985602
KO:K08712,"ATP-binding cassette, subfamily G (WHITE), member 2, SNQ2",879,-0.39043093,0.0492083781963213
KO:K15671,"rifamycin polyketide synthase modules 4, 5 and 6",1414,-0.39026642,0.14353951347124871
KO:K08496,golgi SNAP receptor complex member 2,1023,-0.3902278,0.028591060501232175
KO:K14590,cap2 methyltransferase [EC:2.1.1.296],863,-0.39018154,0.2656258341987363
KO:K12184,ESCRT-I complex subunit VPS28,1171,-0.3898716,0.0231048815493777
KO:K04984,transient receptor potential cation channel subfamily A member 1,1070,-0.38974142,0.07370625848080559
KO:K12571,PAB-dependent poly(A)-specific ribonuclease subunit 2 [EC:3.1.13.4],1683,-0.38850784,0.005033688854060673
KO:K15363,fanconi-associated nuclease 1 [EC:3.1.21.- 3.1.4.1],1393,-0.38786364,0.01773974389447825
KO:K08884,"serine/threonine protein kinase, bacterial [EC:2.7.11.1]",6539,-0.38761806,1.241595557921762e-05
KO:K18284,adenosylhomocysteine/aminodeoxyfutalosine nucleosidase [EC:3.2.2.9 3.2.2.30],1364,-0.38695312,0.04988018044678285
KO:K03522,electron transfer flavoprotein alpha subunit,6537,-0.3864336,3.450654944017954e-07
KO:K18270,Rab3 GTPase-activating protein catalytic subunit,792,-0.38625574,0.012504744699137222
KO:K13928,"LysR family transcriptional regulator, malonate utilization transcriptional regulator",2281,-0.38624573,0.008044452297788761
KO:K09313,homeobox protein cut-like,1567,-0.38602114,0.011609271199713033
KO:K13177,ATP-dependent RNA helicase DDX1 [EC:3.6.4.13],1062,-0.38593864,0.8619280730603789
KO:K11548,kinetochore protein Nuf2,1128,-0.3849783,0.23123971744949146
KO:K01761,methionine-gamma-lyase [EC:4.4.1.11],6520,-0.38492823,0.000619626115023235
KO:K12189,ESCRT-II complex subunit VPS25,858,-0.38458538,0.0014192998909632862
KO:K18752,transportin-1,1590,-0.3844862,0.00043409640475406845
KO:K01510,apyrase [EC:3.6.1.5],794,-0.38433933,0.06618766253173083
KO:K09533,DnaJ homolog subfamily C member 13,1107,-0.38419056,0.07701964858594582
KO:K05396,D-cysteine desulfhydrase [EC:4.4.1.15],6431,-0.38397074,0.0014059702266601352
KO:K19327,anoctamin-10,899,-0.38306665,0.0027925867700609145
KO:K09805,uncharacterized protein,4054,-0.3829565,0.5261808235895993
KO:K11216,autoinducer-2 kinase [EC:2.7.1.189],4831,-0.38210678,0.01552501223229098
KO:K03592,PmbA protein,6521,-0.3814888,0.0075247171384824965
KO:K17795,mitochondrial import inner membrane translocase subunit TIM17,1200,-0.38132143,0.014763824047541344
KO:K13099,CD2 antigen cytoplasmic tail-binding protein 2,1110,-0.38088703,0.0031100530236139044
KO:K19142,CRISPR-associated protein Cmr6,4033,-0.38023174,0.4229614236120941
KO:K08223,"MFS transporter, FSR family, fosmidomycin resistance protein",6435,-0.37923098,0.00024806342882536565
KO:K14057,"LysR family transcriptional regulator, regulator of abg operon",2461,-0.37902164,0.058627140635686616
KO:K00748,lipid-A-disaccharide synthase [EC:2.4.1.182],6530,-0.3789177,0.0010432555165045573
KO:K19112,L-Amino acid ligase [EC:6.3.2.-],816,-0.3787532,0.09181777302048373
KO:K07822,archaeal flagellar protein FlaC,675,-0.3787384,0.20073961236938487
KO:K06185,"ATP-binding cassette, subfamily F, member 2",2062,-0.3784423,0.10560664054635999
KO:K03015,DNA-directed RNA polymerase II subunit RPB7,1180,-0.37793207,0.003981161566482649
KO:K02349,DNA polymerase theta [EC:2.7.7.7],1721,-0.37760305,0.03186076948675352
KO:K11936,"poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]",6122,-0.3775277,0.00013431373304980022
KO:K16842,allantoinase [EC:3.5.2.5],2641,-0.37750244,0.094506944172457
KO:K11495,histone H3-like centromeric protein A,833,-0.37732124,0.0023343055915490784
KO:K13497,anthranilate synthase/phosphoribosyltransferase [EC:4.1.3.27 2.4.2.18],5019,-0.3771677,0.015481432082981937
KO:K19609,"two-component system, OmpR family, sensor histidine kinase PfeS [EC:2.7.13.3]",1484,-0.3771472,0.03358406730718939
KO:K02437,glycine cleavage system H protein,6538,-0.37665558,0.0001540097024046282
KO:K09753,cinnamoyl-CoA reductase [EC:1.2.1.44],675,-0.3761425,0.11103463029049539
KO:K00548,5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13],6537,-0.3759966,9.29894815307418e-08
KO:K00946,thiamine-monophosphate kinase [EC:2.7.4.16],6537,-0.37545776,0.30046781608516737
KO:K17584,phosphorylated CTD-interacting factor 1,1082,-0.3754282,0.3589866421449961
KO:K15463,tRNA A64-2'-O-ribosylphosphate transferase [EC:2.4.2.-],1156,-0.37506437,0.010474864030939042
KO:K03285,"general bacterial porin, GBP family",1087,-0.37503386,0.2401884630486324
KO:K16806,MAP7 domain-containing protein 1,669,-0.3750143,0.07655114200749154
KO:K09769,"2',3'-cyclic-nucleotide 2'-phosphodiesterase [EC:3.1.4.16]",6496,-0.37500143,1.4625810322888492e-06
KO:K01338,ATP-dependent Lon protease [EC:3.4.21.53],6538,-0.37491417,4.3139286497578397e-10
KO:K14964,Set1/Ash2 histone methyltransferase complex subunit ASH2,705,-0.3748517,0.010871569252345802
KO:K03564,thioredoxin-dependent peroxiredoxin [EC:1.11.1.24],6537,-0.3747425,0.013589642756773802
KO:K08493,vesicle transport through interaction with t-SNAREs 1,1151,-0.37466717,0.052707169552441514
KO:K00987,mRNA guanylyltransferase [EC:2.7.7.50],861,-0.37402534,0.00015264421107561143
KO:K11594,ATP-dependent RNA helicase DDX3X [EC:3.6.4.13],2521,-0.37402487,0.0013682877444446662
KO:K18282,cyanide dihydratase [EC:3.5.5.-],899,-0.3738656,0.07907691860504244
KO:K03465,thymidylate synthase (FAD) [EC:2.1.1.148],6482,-0.371912,0.00011684611319180567
KO:K08680,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase [EC:4.2.99.20]",6245,-0.37159443,0.35818406579365025
KO:K15669,D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase [EC:2.7.7.71],6102,-0.37138462,0.08537878849325793
KO:K06899,nucleoid-associated protein,2418,-0.3713727,0.0029294775634942684
KO:K09885,"aquaporin rerated protein, other eukaryote",797,-0.37099314,0.007332114232340515
KO:K12251,N-carbamoylputrescine amidase [EC:3.5.1.53],6534,-0.37055826,0.0002940651431110612
