,0,1,2,3,4,cluster
1550,ko00001,09130 Environmental Information Processing,09132 Signal transduction,04013 MAPK signaling pathway - fly [PATH:ko04013],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1551,ko00001,09130 Environmental Information Processing,09132 Signal transduction,04350 TGF-beta signaling pathway [PATH:ko04350],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1552,ko00001,09130 Environmental Information Processing,09132 Signal transduction,04390 Hippo signaling pathway [PATH:ko04390],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1553,ko00001,09130 Environmental Information Processing,09132 Signal transduction,04391 Hippo signaling pathway - fly [PATH:ko04391],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1554,ko00001,09130 Environmental Information Processing,09132 Signal transduction,04071 Sphingolipid signaling pathway [PATH:ko04071],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1555,ko00001,09130 Environmental Information Processing,09132 Signal transduction,04151 PI3K-Akt signaling pathway [PATH:ko04151],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1556,ko00001,09130 Environmental Information Processing,09132 Signal transduction,04152 AMPK signaling pathway [PATH:ko04152],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1557,ko00001,09140 Cellular Processes,09141 Transport and catabolism,04140 Autophagy - animal [PATH:ko04140],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1558,ko00001,09140 Cellular Processes,09141 Transport and catabolism,04138 Autophagy - yeast [PATH:ko04138],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1559,ko00001,09140 Cellular Processes,09141 Transport and catabolism,04136 Autophagy - other [PATH:ko04136],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1560,ko00001,09140 Cellular Processes,09143 Cell growth and death,04110 Cell cycle [PATH:ko04110],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1561,ko00001,09140 Cellular Processes,09143 Cell growth and death,04111 Cell cycle - yeast [PATH:ko04111],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1562,ko00001,09140 Cellular Processes,09143 Cell growth and death,04113 Meiosis - yeast [PATH:ko04113],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1563,ko00001,09140 Cellular Processes,09143 Cell growth and death,04114 Oocyte meiosis [PATH:ko04114],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1564,ko00001,09140 Cellular Processes,09144 Cellular community - eukaryotes,04530 Tight junction [PATH:ko04530],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1565,ko00001,09150 Organismal Systems,09153 Circulatory system,04261 Adrenergic signaling in cardiomyocytes [PATH:ko04261],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1566,ko00001,09150 Organismal Systems,09156 Nervous system,04728 Dopaminergic synapse [PATH:ko04728],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1567,ko00001,09150 Organismal Systems,09156 Nervous system,04730 Long-term depression [PATH:ko04730],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1568,ko00001,09160 Human Diseases,09172 Infectious disease: viral,05160 Hepatitis C [PATH:ko05160],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1569,ko00001,09160 Human Diseases,09172 Infectious disease: viral,05165 Human papillomavirus infection [PATH:ko05165],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1570,ko00001,09160 Human Diseases,09174 Infectious disease: parasitic,05142 Chagas disease [PATH:ko05142],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1571,ko00001,09180 Brite Hierarchies,09181 Protein families: metabolism,01009 Protein phosphatases and associated proteins [BR:ko01009],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1572,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03019 Messenger RNA biogenesis [BR:ko03019],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1573,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,04131 Membrane trafficking [BR:ko04131],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1574,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1575,ko00001,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],Cluster_2
1576,ko00001,09130 Environmental Information Processing,09132 Signal transduction,04010 MAPK signaling pathway [PATH:ko04010],K04460  PPP5C; serine/threonine-protein phosphatase 5 [EC:3.1.3.16],Cluster_2
1577,ko00001,09180 Brite Hierarchies,09181 Protein families: metabolism,01009 Protein phosphatases and associated proteins [BR:ko01009],K04460  PPP5C; serine/threonine-protein phosphatase 5 [EC:3.1.3.16],Cluster_2
1578,ko00001,09120 Genetic Information Processing,09124 Replication and repair,03440 Homologous recombination [PATH:ko03440],K04482  RAD51; DNA repair protein RAD51,Cluster_2
1579,ko00001,09120 Genetic Information Processing,09124 Replication and repair,03460 Fanconi anemia pathway [PATH:ko03460],K04482  RAD51; DNA repair protein RAD51,Cluster_2
1580,ko00001,09160 Human Diseases,09161 Cancer: overview,05200 Pathways in cancer [PATH:ko05200],K04482  RAD51; DNA repair protein RAD51,Cluster_2
1581,ko00001,09160 Human Diseases,09162 Cancer: specific types,05212 Pancreatic cancer [PATH:ko05212],K04482  RAD51; DNA repair protein RAD51,Cluster_2
1582,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,04131 Membrane trafficking [BR:ko04131],K04482  RAD51; DNA repair protein RAD51,Cluster_2
1583,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,04121 Ubiquitin system [BR:ko04121],K04482  RAD51; DNA repair protein RAD51,Cluster_2
1584,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K04482  RAD51; DNA repair protein RAD51,Cluster_2
1585,ko00001,09120 Genetic Information Processing,09125 Information processing in viruses,03250 Viral life cycle - HIV-1 [PATH:ko03250],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1586,ko00001,09130 Environmental Information Processing,09132 Signal transduction,04310 Wnt signaling pathway [PATH:ko04310],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1587,ko00001,09130 Environmental Information Processing,09132 Signal transduction,04330 Notch signaling pathway [PATH:ko04330],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1588,ko00001,09130 Environmental Information Processing,09132 Signal transduction,04350 TGF-beta signaling pathway [PATH:ko04350],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1589,ko00001,09130 Environmental Information Processing,09132 Signal transduction,04630 JAK-STAT signaling pathway [PATH:ko04630],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1590,ko00001,09130 Environmental Information Processing,09132 Signal transduction,04066 HIF-1 signaling pathway [PATH:ko04066],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1591,ko00001,09130 Environmental Information Processing,09132 Signal transduction,04068 FoxO signaling pathway [PATH:ko04068],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1592,ko00001,09130 Environmental Information Processing,09132 Signal transduction,04024 cAMP signaling pathway [PATH:ko04024],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1593,ko00001,09140 Cellular Processes,09143 Cell growth and death,04110 Cell cycle [PATH:ko04110],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1594,ko00001,09140 Cellular Processes,09144 Cellular community - eukaryotes,04520 Adherens junction [PATH:ko04520],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1595,ko00001,09150 Organismal Systems,09152 Endocrine system,04922 Glucagon signaling pathway [PATH:ko04922],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1596,ko00001,09150 Organismal Systems,09152 Endocrine system,"04935 Growth hormone synthesis, secretion and action [PATH:ko04935]","K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1597,ko00001,09150 Organismal Systems,09152 Endocrine system,04919 Thyroid hormone signaling pathway [PATH:ko04919],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1598,ko00001,09150 Organismal Systems,09152 Endocrine system,04916 Melanogenesis [PATH:ko04916],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1599,ko00001,09150 Organismal Systems,09156 Nervous system,04720 Long-term potentiation [PATH:ko04720],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1600,ko00001,09160 Human Diseases,09161 Cancer: overview,05200 Pathways in cancer [PATH:ko05200],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1601,ko00001,09160 Human Diseases,09161 Cancer: overview,05206 MicroRNAs in cancer [PATH:ko05206],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1602,ko00001,09160 Human Diseases,09161 Cancer: overview,05203 Viral carcinogenesis [PATH:ko05203],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1603,ko00001,09160 Human Diseases,09162 Cancer: specific types,05211 Renal cell carcinoma [PATH:ko05211],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1604,ko00001,09160 Human Diseases,09162 Cancer: specific types,05215 Prostate cancer [PATH:ko05215],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1605,ko00001,09160 Human Diseases,09172 Infectious disease: viral,05166 Human T-cell leukemia virus 1 infection [PATH:ko05166],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1606,ko00001,09160 Human Diseases,09172 Infectious disease: viral,05161 Hepatitis B [PATH:ko05161],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1607,ko00001,09160 Human Diseases,09172 Infectious disease: viral,05164 Influenza A [PATH:ko05164],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1608,ko00001,09160 Human Diseases,09172 Infectious disease: viral,05167 Kaposi sarcoma-associated herpesvirus infection [PATH:ko05167],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1609,ko00001,09160 Human Diseases,09172 Infectious disease: viral,05165 Human papillomavirus infection [PATH:ko05165],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1610,ko00001,09160 Human Diseases,09171 Infectious disease: bacterial,05152 Tuberculosis [PATH:ko05152],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1611,ko00001,09160 Human Diseases,09164 Neurodegenerative disease,05016 Huntington disease [PATH:ko05016],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1612,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1613,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1614,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03029 Mitochondrial biogenesis [BR:ko03029],"K04498  EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]",Cluster_2
1615,ko00001,09130 Environmental Information Processing,09132 Signal transduction,04310 Wnt signaling pathway [PATH:ko04310],"K04499  RUVBL1, RVB1, INO80H; RuvB-like protein 1 [EC:5.6.2.4]",Cluster_2
1616,ko00001,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],"K04499  RUVBL1, RVB1, INO80H; RuvB-like protein 1 [EC:5.6.2.4]",Cluster_2
1617,ko00001,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,03037 Cilium and associated proteins [BR:ko03037],"K04499  RUVBL1, RVB1, INO80H; RuvB-like protein 1 [EC:5.6.2.4]",Cluster_2
1618,ko00001,09130 Environmental Information Processing,09132 Signal transduction,04012 ErbB signaling pathway [PATH:ko04012],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1619,ko00001,09130 Environmental Information Processing,09132 Signal transduction,04310 Wnt signaling pathway [PATH:ko04310],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1620,ko00001,09130 Environmental Information Processing,09132 Signal transduction,04066 HIF-1 signaling pathway [PATH:ko04066],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1621,ko00001,09130 Environmental Information Processing,09132 Signal transduction,04020 Calcium signaling pathway [PATH:ko04020],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1622,ko00001,09130 Environmental Information Processing,09132 Signal transduction,04024 cAMP signaling pathway [PATH:ko04024],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1623,ko00001,09140 Cellular Processes,09143 Cell growth and death,04114 Oocyte meiosis [PATH:ko04114],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1624,ko00001,09140 Cellular Processes,09143 Cell growth and death,04217 Necroptosis [PATH:ko04217],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1625,ko00001,09150 Organismal Systems,09152 Endocrine system,04911 Insulin secretion [PATH:ko04911],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1626,ko00001,09150 Organismal Systems,09152 Endocrine system,04922 Glucagon signaling pathway [PATH:ko04922],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1627,ko00001,09150 Organismal Systems,09152 Endocrine system,04912 GnRH signaling pathway [PATH:ko04912],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1628,ko00001,09150 Organismal Systems,09152 Endocrine system,04921 Oxytocin signaling pathway [PATH:ko04921],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1629,ko00001,09150 Organismal Systems,09152 Endocrine system,04916 Melanogenesis [PATH:ko04916],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1630,ko00001,09150 Organismal Systems,09152 Endocrine system,04925 Aldosterone synthesis and secretion [PATH:ko04925],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1631,ko00001,09150 Organismal Systems,09153 Circulatory system,04261 Adrenergic signaling in cardiomyocytes [PATH:ko04261],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1632,ko00001,09150 Organismal Systems,09154 Digestive system,04971 Gastric acid secretion [PATH:ko04971],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1633,ko00001,09150 Organismal Systems,09156 Nervous system,04725 Cholinergic synapse [PATH:ko04725],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1634,ko00001,09150 Organismal Systems,09156 Nervous system,04728 Dopaminergic synapse [PATH:ko04728],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1635,ko00001,09150 Organismal Systems,09156 Nervous system,04720 Long-term potentiation [PATH:ko04720],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1636,ko00001,09150 Organismal Systems,09156 Nervous system,04722 Neurotrophin signaling pathway [PATH:ko04722],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1637,ko00001,09150 Organismal Systems,09157 Sensory system,04745 Phototransduction - fly [PATH:ko04745],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1638,ko00001,09150 Organismal Systems,09157 Sensory system,04740 Olfactory transduction [PATH:ko04740],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1639,ko00001,09150 Organismal Systems,09157 Sensory system,04750 Inflammatory mediator regulation of TRP channels [PATH:ko04750],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1640,ko00001,09150 Organismal Systems,09158 Development and regeneration,04360 Axon guidance [PATH:ko04360],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1641,ko00001,09150 Organismal Systems,09159 Environmental adaptation,04713 Circadian entrainment [PATH:ko04713],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1642,ko00001,09160 Human Diseases,09161 Cancer: overview,05200 Pathways in cancer [PATH:ko05200],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
1643,ko00001,09160 Human Diseases,09161 Cancer: overview,05205 Proteoglycans in cancer [PATH:ko05205],K04515  CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],Cluster_2
